Institution	Code	Course	EOS	Mid
"Trinity College"	TR005	Philosophy	410	465
"Trinity College"	TR006	Psychology	555*	570
"Trinity College"	TR007	Clinical Speech and Language Studies	515*	545
"Trinity College"	TR008	World Religions and Theology	360	385
"Trinity College"	TR009	Music Education	#450	480
"Trinity College"	TR012	History and Political Science	510*	525
"Trinity College"	TR015	Philosophy, Political Science, Economics and Sociology	535	565
"Trinity College"	TR016	Deaf Studies	375	425
"Trinity College"	TR017	Law and Business	580	600
"Trinity College"	TR018	Law and French	570	595
"Trinity College"	TR019	Law and German	535	550
"Trinity College"	TR020	Law and Political Science	575	590
"Trinity College"	TR021	Classics	410	450
"Trinity College"	TR022	Early and Modern Irish	425	600
"Trinity College"	TR023	English Studies	505	525
"Trinity College"	TR024	European Studies	545	570
"Trinity College"	TR025	Drama and Theatre Studies	#455	525
"Trinity College"	TR027	Irish Studies	420	470
"Trinity College"	TR028	Ancient and Medieval History and Culture	445	485
"Trinity College"	TR029	Political Science and Geography	470	490
"Trinity College"	TR030	Catholic Theological Studies	360	410
"Trinity College"	TR031	Mathematics	550	580
"Trinity College"	TR032	Engineering	490	520
"Trinity College"	TR033	Computer Science	480*	510
"Trinity College"	TR034	Management Science and Information Systems Studies	555	570
"Trinity College"	TR035	Theoretical Physics	540	585
"Trinity College"	TR038	Engineering with Management	490*	530
"Trinity College"	TR039	Computer Science and Language	465	510
"Trinity College"	TR051	Medicine	#733	740
"Trinity College"	TR052	Dental Science	585	595
"Trinity College"	TR053	Physiotherapy	540*	550
"Trinity College"	TR054	Occupational Therapy	515*	525
"Trinity College"	TR055	Radiation Therapy	525*	545
"Trinity College"	TR056	Human Health and Disease	535	555
"Trinity College"	TR071	Science	505*	540
"Trinity College"	TR072	Pharmacy	550*	570
"Trinity College"	TR073	Human Genetics	560	605
"Trinity College"	TR074	Chemistry with Molecular Modelling	505	505
"Trinity College"	TR075	Medicinal Chemistry	510*	545
"Trinity College"	TR076	Nanoscience, Physics and Chemistry of Advanced Materials	585	605
"Trinity College"	TR077	Earth Sciences	485*	500
"Trinity College"	TR081	Business, Economic and Social Studies (BESS)	510	530
"Trinity College"	TR082	Computer Science and Business	500	535
"Trinity College"	TR083	Sociology and Social Policy	455	475
"Trinity College"	TR084	Social Studies (Social Work)	460	485
"Trinity College"	TR085	Business Studies and French	545*	560
"Trinity College"	TR086	Business Studies and German	500	510
"Trinity College"	TR087	Business Studies and Russian	450	490
"Trinity College"	TR089	Business Studies and Polish	405	405
"Trinity College"	TR090	Business Studies and Spanish	535*	560
"Trinity College"	TR091	General Nursing (Meath and St James`s)	420	440
"Trinity College"	TR092	Mature Applicants General Nursing (Meath and St James`s)	#171	175
"Trinity College"	TR093	General Nursing (Adelaide School of Nursing)	#400*	425
"Trinity College"	TR094	Mature Applicants General Nursing (Adelaide School of Nursing)	#178	181
"Trinity College"	TR095	Mental Health Nursing	415	430
"Trinity College"	TR096	Mature Applicants Mental Health Nursing	#152*	162
"Trinity College"	TR097	Intellectual Disability Nursing	385*	395
"Trinity College"	TR098	Mature Applicants Intellectual Disability Nursing	#147	157
"Trinity College"	TR911	Children`s and General Nursing (Integrated)	495	505
"Trinity College"	TR912	Mature Applicants Children`s and General Nursing (Integrated)	#186	190
"Trinity College"	TR913	Midwifery	455	480
"Trinity College"	TR914	Mature Applicants Midwifery	#183*	192
"University College Dublin (NUI)"	DN100	Architecture	490	530
"University College Dublin (NUI)"	DN120	Landscape Architecture	325	405
"University College Dublin (NUI)"	DN140	Structural Engineering with Architecture	410	470
"University College Dublin (NUI)"	DN150	Engineering	500	550
"University College Dublin (NUI)"	DN200	Science	510	540
"University College Dublin (NUI)"	DN201	Computer Science	470	495
"University College Dublin (NUI)"	DN230	Actuarial and Financial Studies	570	590
"University College Dublin (NUI)"	DN250	Agricultural Science	470	495
"University College Dublin (NUI)"	DN251	Animal Science - Equine	435	465
"University College Dublin (NUI)"	DN252	Dairy Business	445	460
"University College Dublin (NUI)"	DN261	Food Science	485	500
"University College Dublin (NUI)"	DN262	Human Nutrition	525	545
"University College Dublin (NUI)"	DN271	Forestry	360	395
"University College Dublin (NUI)"	DN272	Horticulture and Agri-Environmental Sciences	410	430
"University College Dublin (NUI)"	DN300	Veterinary Medicine - Undergraduate Entry	575*	590
"University College Dublin (NUI)"	DN301	Veterinary Medicine - Graduate Entry	#	
"University College Dublin (NUI)"	DN310	Veterinary Nursing	465	500
"University College Dublin (NUI)"	DN400	Medicine - Undergraduate Entry	#736	746
"University College Dublin (NUI)"	DN401	Medicine - Graduate Entry	#58*	61
"University College Dublin (NUI)"	DN410	Radiography	530	545
"University College Dublin (NUI)"	DN420	Physiotherapy	545*	560
"University College Dublin (NUI)"	DN425	Health and Performance Science	500*	520
"University College Dublin (NUI)"	DN430	Sport and Exercise Management	440	465
"University College Dublin (NUI)"	DN440	Biomedical, Health and Life Sciences	560	575
"University College Dublin (NUI)"	DN450	General Nursing	415	440
"University College Dublin (NUI)"	DN451	Children`s and General Nursing (Integrated)	490	500
"University College Dublin (NUI)"	DN452	Midwifery	465*	480
"University College Dublin (NUI)"	DN453	Psychiatric Nursing	405*	430
"University College Dublin (NUI)"	DN460	Mature Applicants General Nursing	#168	171
"University College Dublin (NUI)"	DN461	Mature Applicants Children`s and General Nursing (Integrated)	#172	177
"University College Dublin (NUI)"	DN462	Mature Applicants Midwifery	#180	183
"University College Dublin (NUI)"	DN463	Mature Applicants Psychiatric Nursing	#160	161
"University College Dublin (NUI)"	DN500	BA Degree-joint honours-full time	330	405
"University College Dublin (NUI)"	DN501	BA Degree-joint honours-part time	330	405
"University College Dublin (NUI)"	DN510	Economics	485	495
"University College Dublin (NUI)"	DN511	English	425	475
"University College Dublin (NUI)"	DN512	English with Drama	290	380
"University College Dublin (NUI)"	DN513	English with Film	420	450
"University College Dublin (NUI)"	DN514	Planning/ Geography and Environment	370	405
"University College Dublin (NUI)"	DN515	History	395	450
"University College Dublin (NUI)"	DN517	Music	#AQA	385
"University College Dublin (NUI)"	DN519	Psychology	505*	530
"University College Dublin (NUI)"	DN541	International Languages	460	490
"University College Dublin (NUI)"	DN550	Social Science	420	455
"University College Dublin (NUI)"	DN600	Law	520	535
"University College Dublin (NUI)"	DN610	Business and Law	530	550
"University College Dublin (NUI)"	DN615	BCL Maîtrise	550	570
"University College Dublin (NUI)"	DN650	Commerce	500	515
"University College Dublin (NUI)"	DN660	Commerce International	515	535
"University College Dublin (NUI)"	DN670	Quantitative Business	585*	605
"Dundalk Institute of Technology"	DK810	Accounting and Finance	300	360
"Dundalk Institute of Technology"	DK812	Marketing	305	355
"Dundalk Institute of Technology"	DK816	Business Studies	300	345
"Dundalk Institute of Technology"	DK817	Business (Years 1 and 2 at Monaghan Institute)	310	350
"Dundalk Institute of Technology"	DK820	Computing in Games Development	300	335
"Dundalk Institute of Technology"	DK821	Computing	300	345
"Dundalk Institute of Technology"	DK830	Building Surveying	300	350
"Dundalk Institute of Technology"	DK860	Applied Music	#480	625
"Dundalk Institute of Technology"	DK861	Digital Humanities	300	350
"Dundalk Institute of Technology"	DK862	Social Care	305	340
"Dundalk Institute of Technology"	DK863	Communications in Creative Media	300	360
"Dundalk Institute of Technology"	DK864	Film and TV Production	300	335
"Dundalk Institute of Technology"	DK865	Production of Music and Audio	300	340
"Dundalk Institute of Technology"	DK870	General Nursing	400	405
"Dundalk Institute of Technology"	DK871	Mature Applicants General Nursing	#172*	181
"Dundalk Institute of Technology"	DK872	Intellectual Disability Nursing	365*	385
"Dundalk Institute of Technology"	DK873	Mature Applicants Intellectual Disability Nursing	#150	157
"Dundalk Institute of Technology"	DK874	Psychiatric Nursing	390	400
"Dundalk Institute of Technology"	DK875	Mature Applicants Psychiatric Nursing	#161*	171
"Dundalk Institute of Technology"	DK876	Early Childhood Studies	330	360
"Dundalk Institute of Technology"	DK877	Midwifery	400*	429
"Dundalk Institute of Technology"	DK878	Mature Applicants Midwifery	#177	185
"Dundalk Institute of Technology"	DK880	Health and Physical Activity	305	340
"Dundalk Institute of Technology"	DK881	Environmental Bioscience	310	380
"Dundalk Institute of Technology"	DK882	Agriculture	355*	385
"Dundalk Institute of Technology"	DK890	Multimedia Web Development	300	350
"Galway-Mayo Institute of Technology"	GA181	Accounting	300	345
"Galway-Mayo Institute of Technology"	GA182	Business	290	345
"Galway-Mayo Institute of Technology"	GA183	Business Information Systems	310	345
"Galway-Mayo Institute of Technology"	GA184	Business in Marketing and Sales	305	375
"Galway-Mayo Institute of Technology"	GA185	Business in Finance and Economics	290	320
"Galway-Mayo Institute of Technology"	GA186	Business with Entrepreneurship	305	335
"Galway-Mayo Institute of Technology"	GA281	Film and Documentary	350	375
"Galway-Mayo Institute of Technology"	GA282	Heritage Studies	245	280
"Galway-Mayo Institute of Technology"	GA283	Contemporary Art	240	315
"Galway-Mayo Institute of Technology"	GA380	Hotel and Catering Management	230	310
"Galway-Mayo Institute of Technology"	GA480	Construction Management	250	325
"Galway-Mayo Institute of Technology"	GA482	Construction Economics and Quantity Surveying	210	300
"Galway-Mayo Institute of Technology"	GA483	Architectural Technology	250	300
"Galway-Mayo Institute of Technology"	GA484	Civil Engineering	245	340
"Galway-Mayo Institute of Technology"	GA680	Mechanical Engineering	300	360
"Galway-Mayo Institute of Technology"	GA681	Energy Engineering	260	305
"Galway-Mayo Institute of Technology"	GA780	Applied Freshwater and Marine Biology	320	360
"Galway-Mayo Institute of Technology"	GA781	Applied Biology and Biopharmaceutical Science	320	370
"Galway-Mayo Institute of Technology"	GA782	Chemical and Pharmaceutical Science	335	390
"Galway-Mayo Institute of Technology"	GA783	Physics and Instrumentation	315	350
"Galway-Mayo Institute of Technology"	GA784	Science (Undenominated)	325	385
"Galway-Mayo Institute of Technology"	GA785	Medical Science	435	460
"Galway-Mayo Institute of Technology"	GA786	Forensic Science and Analysis	325	370
"Galway-Mayo Institute of Technology"	GA787	Computing in Software Development	320	355
"Galway-Mayo Institute of Technology"	GA880	General Nursing - Mayo Campus	410*	420
"Galway-Mayo Institute of Technology"	GA881	Mature Applicants General Nursing - Mayo Campus	#178	186
"Galway-Mayo Institute of Technology"	GA882	Psychiatric Nursing - Mayo Campus	370*	385
"Galway-Mayo Institute of Technology"	GA883	Mature Applicants Psychiatric Nursing - Mayo Campus	#158*	176
"Galway-Mayo Institute of Technology"	GA884	Digital Media and Society - Mayo Campus	220	305
"Galway-Mayo Institute of Technology"	GA885	Outdoor Education - Mayo Campus	235	320
"Galway-Mayo Institute of Technology"	GA886	Business - Mayo Campus	240	340
"Galway-Mayo Institute of Technology"	GA980	Education (Design Graphics and Construction) - Letterfrack Campus	380	410
"Galway-Mayo Institute of Technology"	GA981	Furniture Design and Manufacture - Letterfrack Campus	275	355
"Galway-Mayo Institute of Technology"	GA982	Furniture and Wood Technology - Letterfrack Campus	275	360
"National University of Ireland, Galway"	GY101	Arts - Joint Honours Degree	300	365
"National University of Ireland, Galway"	GY103	Arts (Public and Social Policy)	345	385
"National University of Ireland, Galway"	GY104	Arts (Psychology)	515	545
"National University of Ireland, Galway"	GY105	Arts (History)	305	365
"National University of Ireland, Galway"	GY106	Na Dána (Cumarsáid)	310	385
"National University of Ireland, Galway"	GY107	Na Dána (Gaeilge agus Léann an Aistriúcháin)	485	520
"National University of Ireland, Galway"	GY109	Arts (Mathematics and Education)	410	450
"National University of Ireland, Galway"	GY110	Arts with Children`s Studies	420	440
"National University of Ireland, Galway"	GY111	Arts with Creative Writing	425	500
"National University of Ireland, Galway"	GY112	Arts with Film Studies	400	450
"National University of Ireland, Galway"	GY113	Arts with Human Rights	380	445
"National University of Ireland, Galway"	GY114	Arts with Irish Studies	365	415
"National University of Ireland, Galway"	GY115	Arts with Performing Arts Studies	345	390
"National University of Ireland, Galway"	GY117	Arts with Latin American Studies	365	375
"National University of Ireland, Galway"	GY118	Arts (Drama, Theatre and Performance Studies)	435	470
"National University of Ireland, Galway"	GY119	Arts with Journalism	420	480
"National University of Ireland, Galway"	GY120	Arts (Youth and Family Studies)	305	335
"National University of Ireland, Galway"	GY201	Commerce	390	415
"National University of Ireland, Galway"	GY202	Commerce (International) with French	500	520
"National University of Ireland, Galway"	GY203	Commerce (International) with German	465	490
"National University of Ireland, Galway"	GY204	Commerce (International) with Spanish	475	485
"National University of Ireland, Galway"	GY206	Business Information Systems	430	475
"National University of Ireland, Galway"	GY207	Commerce  (Accounting)	460	495
"National University of Ireland, Galway"	GY208	Commerce (Gaeilge)	430	455
"National University of Ireland, Galway"	GY250	Corporate Law	390	425
"National University of Ireland, Galway"	GY251	Civil Law	440	480
"National University of Ireland, Galway"	GY301	Science	390	440
"National University of Ireland, Galway"	GY303	Biomedical Science	525	540
"National University of Ireland, Galway"	GY304	Biotechnology	475	495
"National University of Ireland, Galway"	GY308	Environmental Science	420	435
"National University of Ireland, Galway"	GY309	Financial Mathematics and Economics	505	540
"National University of Ireland, Galway"	GY310	Marine Science	400	425
"National University of Ireland, Galway"	GY313	Health and Safety Systems	315	360
"National University of Ireland, Galway"	GY314	Earth and Ocean Sciences	410	460
"National University of Ireland, Galway"	GY318	Biopharmaceutical Chemistry	500	515
"National University of Ireland, Galway"	GY319	Mathematical Science	470	515
"National University of Ireland, Galway"	GY320	Physics (options in Applied, Astrophysics,Biomedical,Theoretical)	425	475
"National University of Ireland, Galway"	GY350	Computer Science and Information Technology	425	455
"National University of Ireland, Galway"	GY401	Engineering (Undenominated)	440	490
"National University of Ireland, Galway"	GY402	Civil Engineering	450	525
"National University of Ireland, Galway"	GY405	Mechanical Engineering	450	495
"National University of Ireland, Galway"	GY406	Electronic and Computer Engineering	455	470
"National University of Ireland, Galway"	GY408	Biomedical Engineering	485	505
"National University of Ireland, Galway"	GY410	Project and Construction Management	360	400
"National University of Ireland, Galway"	GY413	Energy Systems Engineering	505	515
"National University of Ireland, Galway"	GY414	Electrical and Electronic Engineering	490	590
"National University of Ireland, Galway"	GY501	Medicine (5/6 year course and embedded PhD options)	#723*	727
"National University of Ireland, Galway"	GY502	Occupational Therapy	525*	535
"National University of Ireland, Galway"	GY503	Speech and Language Therapy	515	530
"National University of Ireland, Galway"	GY504	Podiatry	420	460
"National University of Ireland, Galway"	GY515	General Nursing (Galway and Portiuncula)	450*	475
"National University of Ireland, Galway"	GY516	Psychiatric Nursing	425	445
"National University of Ireland, Galway"	GY517	Midwifery	440	460
"National University of Ireland, Galway"	GY525	Mature Applicants General Nursing (Galway and Portiuncula)	#175*	179
"National University of Ireland, Galway"	GY526	Mature Applicants Psychiatric Nursing	#165*	172
"National University of Ireland, Galway"	GY527	Mature Applicants Midwifery	#178	182
"Letterkenny Institute of Technology"	LY108	Business - Accounting	335	415
"Letterkenny Institute of Technology"	LY118	Business	300	345
"Letterkenny Institute of Technology"	LY208	Law	270	340
"Letterkenny Institute of Technology"	LY218	Business - with French/Spanish/German/Irish	AQA	315
"Letterkenny Institute of Technology"	LY228	Sports Coaching and Performance	250	295
"Letterkenny Institute of Technology"	LY318	Culinary Arts and Food Technology at Killybegs/Letterkenny, Co. Donegal	225	300
"Letterkenny Institute of Technology"	LY408	Visual Communication and Graphic Design	#290	365
"Letterkenny Institute of Technology"	LY508	Fire Safety Engineering	220	320
"Letterkenny Institute of Technology"	LY518	Quantity Surveying	285	320
"Letterkenny Institute of Technology"	LY708	Computing (Common Entry)	300	345
"Letterkenny Institute of Technology"	LY818	Science - Common Entry	305	380
"Letterkenny Institute of Technology"	LY908	General Nursing	390*	400
"Letterkenny Institute of Technology"	LY918	Psychiatric Nursing	380	390
"Letterkenny Institute of Technology"	LY928	Intellectual Disability Nursing	345*	360
"Letterkenny Institute of Technology"	LY938	Mature Applicants General Nursing	#164*	175
"Letterkenny Institute of Technology"	LY948	Mature Applicants Psychiatric Nursing	#155	163
"Letterkenny Institute of Technology"	LY958	Mature Applicants Intellectual Disability Nursing	#141	147
"Letterkenny Institute of Technology"	LY968	Early Childhood Care, Health and Education	275	335
"Letterkenny Institute of Technology"	LY978	Health and Social Care	300	345
"Mary Immaculate College"	MI001	Contemporary and Applied Theatre Studies	275	315
"Mary Immaculate College"	MI004	Liberal Arts	335	395
"Mary Immaculate College"	MI005	Education - Primary Teaching	470	500
"Mary Immaculate College"	MI006	Education - Primary Teaching - Gaeltacht Applicants	#430	460
"Mary Immaculate College"	MI007	Early Childhood Care and Education	360	395
"Mary Immaculate College"	MI008	Education and Psychology - Primary Teaching	560	575
"Irish College of Humanities & Applied Sciences"	CI101	Counselling and Psychotherapy (Limerick)	211	290
"Limerick Institute of Technology"	LC110	Art and Design	#614	881
"Limerick Institute of Technology"	LC114	Design (Fashion Knitwear and Textiles - L8) - Portfolio	#707	850
"Limerick Institute of Technology"	LC223	Law and Taxation	280	340
"Limerick Institute of Technology"	LC224	Business (Accounting and Finance)	305	360
"Limerick Institute of Technology"	LC225	Business (Marketing and Management)	300	355
"Limerick Institute of Technology"	LC226	Business (Entrepreneurship)	200	275
"Limerick Institute of Technology"	LC231	Business Technology	235	310
"Limerick Institute of Technology"	LC233	Software Development	265	320
"Limerick Institute of Technology"	LC234	Multimedia Programming and Design	245	305
"Limerick Institute of Technology"	LC236	Internet Systems Development	320	335
"Limerick Institute of Technology"	LC239	Computer Networks and Systems Management	310	345
"Limerick Institute of Technology"	LC241	Construction Management	250	320
"Limerick Institute of Technology"	LC242	Property Valuation and Management	265	320
"Limerick Institute of Technology"	LC243	Quantity Surveying	250	325
"Limerick Institute of Technology"	LC252	Civil Engineering Management	240	290
"Limerick Institute of Technology"	LC265	Pharmaceutical and Forensic Analysis	370	395
"Limerick Institute of Technology"	LC266	Drug and Medicinal Product Analysis	290	355
"Limerick Institute of Technology"	LC292	Applied Social Studies (Social Care)	335	375
"Limerick Institute of Technology"	LC293	Business Studies with Tourism Management	270	300
"Limerick Institute of Technology"	LC294	Business Studies with Event Management	300	355
"Limerick Institute of Technology"	LC295	Business Studies with Sports Management	270	315
"Limerick Institute of Technology"	LC402	Applied Social Studies in Social Care (Thurles)	300	331
"Limerick Institute of Technology"	LC407	Social and Community Studies (Thurles)	205	280
"Limerick Institute of Technology"	LC408	Environmental and Natural Resource Management (Thurles)	270	370
"Limerick Institute of Technology"	LC413	Business (Thurles)	265	335
"Limerick Institute of Technology"	LC418	Computing - Games Design and Development (Thurles)	265	300
"Limerick Institute of Technology"	LC422	Sports Strength and Conditioning (Thurles)	300	345
"Limerick Institute of Technology"	LC502	Game Art and Design - Portfolio (Clonmel)	#510	850
"Limerick Institute of Technology"	LC513	Business (Clonmel)	280	460
"Limerick Institute of Technology"	LC517	Creative Multimedia (Clonmel)	280	350
"Limerick Institute of Technology"	LC518	Digital Animation Production - Portfolio (Clonmel)	#700	930
"University of Limerick"	LM020	Law and Accounting	435	480
"University of Limerick"	LM022	Politics and International Relations	325	390
"University of Limerick"	LM029	Law Plus	450	480
"University of Limerick"	LM030	Irish Music and Dance	#320	385
"University of Limerick"	LM031	Voice and Dance	#310	375
"University of Limerick"	LM032	Arts (Joint Honours)	425	450
"University of Limerick"	LM033	New Media and English	330	380
"University of Limerick"	LM035	English and History	325	365
"University of Limerick"	LM036	Economics and Sociology	370	395
"University of Limerick"	LM037	Economics and Mathematical Sciences	400	475
"University of Limerick"	LM038	Psychology and Sociology	490	495
"University of Limerick"	LM039	Journalism and New Media	415	460
"University of Limerick"	LM040	European Studies	375	420
"University of Limerick"	LM041	Politics and Public Administration	345	375
"University of Limerick"	LM043	International Insurance and European Studies	335	385
"University of Limerick"	LM044	Applied Languages	415	480
"University of Limerick"	LM045	Language and Literature	345	385
"University of Limerick"	LM046	History, Politics, Sociology and Social Studies	325	360
"University of Limerick"	LM048	Gaeilge+	310	395
"University of Limerick"	LM050	Business Studies	420	445
"University of Limerick"	LM051	Computer Systems	375	410
"University of Limerick"	LM052	Business Studies with a Modern Language (French)	420	460
"University of Limerick"	LM053	Business Studies with a Modern Language (German)	420	455
"University of Limerick"	LM055	Business Studies with a Modern Language (Japanese)	445	465
"University of Limerick"	LM056	International Business	475	495
"University of Limerick"	LM058	Financial Mathematics	440	510
"University of Limerick"	LM060	Mathematical Sciences	435	505
"University of Limerick"	LM061	Pharmaceutical and Industrial Chemistry	400	440
"University of Limerick"	LM063	Technology  Management	330	375
"University of Limerick"	LM064	Industrial Biochemistry	435	465
"University of Limerick"	LM065	Applied Physics	395	465
"University of Limerick"	LM066	Environmental Science	385	400
"University of Limerick"	LM068	Food Science and Health	450	460
"University of Limerick"	LM071	Biomedical Engineering	450	490
"University of Limerick"	LM073	Mechanical Engineering	420	500
"University of Limerick"	LM076	Product Design and Technology	415	455
"University of Limerick"	LM077	Aeronautical Engineering	460	505
"University of Limerick"	LM080	Electronics	360	385
"University of Limerick"	LM082	Construction Management and Engineering	350	385
"University of Limerick"	LM083	Mobile Communications and Security	355	390
"University of Limerick"	LM085	Civil Engineering	475	490
"University of Limerick"	LM087	Energy	390	450
"University of Limerick"	LM088	Mathematics and Physics	460	540
"University of Limerick"	LM089	Sport and Exercise Sciences	485*	505
"University of Limerick"	LM090	Physical Education with concurrent Teacher Education	495*	520
"University of Limerick"	LM092	Science with concurrent Teacher Ed (Biology with Phy or Chem or Ag Sc)	475*	515
"University of Limerick"	LM093	Equine Science	360	410
"University of Limerick"	LM094	Materials and Architectural Technology with concurrent Teacher Education	430	455
"University of Limerick"	LM095	Materials and Engineering Technology with concurrent Teacher Education	395	425
"University of Limerick"	LM096	Science with concurrent Teacher Ed (Physical Sciences with Chem & Phy)	415	440
"University of Limerick"	LM099	Architecture	#390	450
"University of Limerick"	LM100	Physiotherapy	560	580
"University of Limerick"	LM101	Medicine - Graduate Entry	#54*	56
"University of Limerick"	LM102	Psychology	510	525
"University of Limerick"	LM110	Computer Games Development	355	400
"University of Limerick"	LM113	Digital Media Design	340	385
"University of Limerick"	LM114	Music, Media and Performance Technology	350	400
"University of Limerick"	LM115	Chemical and Biochemical Engineering	455	515
"University of Limerick"	LM116	Engineering Choice	425	485
"University of Limerick"	LM117	Science Choice	400	430
"University of Limerick"	LM118	Electronic and Computer Engineering	410	465
"University of Limerick"	LM119	Design and Manufacture	430	475
"University of Limerick"	LM120	Aircraft Maintenance and Operations	400	420
"University of Limerick"	LM150	General Nursing	455*	475
"University of Limerick"	LM151	Mature Applicants General Nursing	#183*	191
"University of Limerick"	LM152	Mental Health Nursing	415*	430
"University of Limerick"	LM153	Mature Applicants Mental Health Nursing	#169	181
"University of Limerick"	LM154	Intellectual Disability Nursing	415*	440
"University of Limerick"	LM155	Mature Applicants Intellectual Disability Nursing	#158	165
"University of Limerick"	LM156	Midwifery	455*	470
"University of Limerick"	LM157	Mature Applicants Midwifery	#193	195
"Pontifical University, St Patrick's College"	MU001	Theology and Arts	305	335
"Pontifical University, St Patrick's College"	MU002	Theology	425	425
"Maynooth University"	MH001	Education - Primary Teaching	495	520
"Maynooth University"	MH002	Education - Primary Teaching - Gaeltacht Applicants	#480	485
"Maynooth University"	MH101	Arts	345	390
"Maynooth University"	MH102	Music Technology	325	405
"Maynooth University"	MH103	Music	#	
"Maynooth University"	MH106	Psychology	500	510
"Maynooth University"	MH107	Social Science	390	405
"Maynooth University"	MH108	European Studies	350	430
"Maynooth University"	MH109	Media Studies	450	485
"Maynooth University"	MH110	Digital Media	360	390
"Maynooth University"	MH111	Anthropology	370	405
"Maynooth University"	MH112	Politics	390	430
"Maynooth University"	MH113	History	395	460
"Maynooth University"	MH114	English	400	445
"Maynooth University"	MH115	Law (BCL) and Arts	450	490
"Maynooth University"	MH116	Community and Youth Work - Full-time	#265	350
"Maynooth University"	MH119	Law (LLB)	455	480
"Maynooth University"	MH121	International Development	350	400
"Maynooth University"	MH140	Computer Science and Software Engineering (Arts Entry)	350	395
"Maynooth University"	MH201	Science	395	435
"Maynooth University"	MH202	Biotechnology	415	440
"Maynooth University"	MH203	Computer Science and Software Engineering (Science Entry)	365	405
"Maynooth University"	MH204	Physics with Astrophysics	435	480
"Maynooth University"	MH206	Theoretical Physics and Mathematics	525	550
"Maynooth University"	MH208	Biological and Biomedical Sciences	460*	485
"Maynooth University"	MH209	Psychology (through Science)	460	490
"Maynooth University"	MH210	Pharmaceutical and Biomedical Chemistry	440	470
"Maynooth University"	MH212	Science with Education or Mathematics with Education	470	505
"Maynooth University"	MH214	Computational Thinking - (Computer Science, Mathematics and Philosophy)	495	550
"Maynooth University"	MH304	Engineering (Broad entry to Computer, Electronic or Communications Eng)	335	460
"Maynooth University"	MH305	Product Design	370	405
"Maynooth University"	MH401	Finance	370	390
"Maynooth University"	MH403	Accounting and Finance	410	435
"Maynooth University"	MH404	Business and Management	435	460
"Maynooth University"	MH405	Equine Business	350	380
"Maynooth University"	MH406	Law and Business or Law and Accounting	450	475
"Maynooth University"	MH407	Business and Accounting	410	430
"Maynooth University"	MH408	International Finance and Economics - with options	425	475
"Maynooth University"	MH410	Marketing	400	415
"Maynooth University"	MH411	Entrepreneurship	360	375
"Maynooth University"	MH801	Early Childhood - Teaching and Learning (Part-time)	370	385
"Maynooth University"	MH802	Community and Youth Work - Part-time,in service	#350	350
"Maynooth University"	MH803	Local Studies or Community Studies (Part-time, evening) Mature Apps only		
"Maynooth University"	MH901	Arts (Kilkenny Campus)	210	315
"Shannon College of Hotel Management"	SN001	Business Studies in International Hotel Management	#473	584
"Shannon College of Hotel Management"	SN002	Commerce	#624	667
"St. Angela's College"	AS001	Bachelor of Arts (Education, Home Economics and Biology)	490	520
"St. Angela's College"	AS002	Bachelor of Arts (Education, Home Economics and Religious Education)	440	460
"St. Angela's College"	AS003	Bachelor of Arts (Education, Home Economics and Irish)	375*	440
"St. Angela's College"	AS004	Bachelor of Arts (Education, Home Economics and Economics)	415*	440
"St. Angela's College"	AS051	Food and Business Management	270	375
"St. Angela's College"	AS052	Health and Disability Studies	240	320
"St. Angela's College"	AS110	General Nursing	405*	415
"St. Angela's College"	AS111	Mature Applicants General Nursing	#177	191
"St. Angela's College"	AS130	Intellectual Disability Nursing	355*	365
"St. Angela's College"	AS131	Mature Applicants Intellectual Disability Nursing	#158	169
"Institute of Technology, Sligo"	SG141	Business	280	340
"Institute of Technology, Sligo"	SG142	Business in International Marketing and Sales with French	285	380
"Institute of Technology, Sligo"	SG143	Business in International Marketing and Sales with German	285	395
"Institute of Technology, Sligo"	SG144	Business in International Marketing and Sales with Spanish	280	375
"Institute of Technology, Sligo"	SG146	Accounting	310	405
"Institute of Technology, Sligo"	SG149	Business in Finance and Investment	220	370
"Institute of Technology, Sligo"	SG241	Performing Arts	260	345
"Institute of Technology, Sligo"	SG242	Early Childhood Care and Education	290	340
"Institute of Technology, Sligo"	SG243	Social Care Practice	300	355
"Institute of Technology, Sligo"	SG245	Creative Design	265	355
"Institute of Technology, Sligo"	SG246	Computing	260	360
"Institute of Technology, Sligo"	SG342	Civil Engineering		
"Institute of Technology, Sligo"	SG343	Quantity Surveying	260	345
"Institute of Technology, Sligo"	SG345	Architectural Design	270	340
"Institute of Technology, Sligo"	SG441	Environmental Science	315	365
"Institute of Technology, Sligo"	SG442	Occupational Safety and Health	305	345
"Institute of Technology, Sligo"	SG443	Human Nutrition	395	420
"Institute of Technology, Sligo"	SG444	Science Undenominated	300	365
"Institute of Technology, Sligo"	SG445	Pharmaceutical Science with Drug Development	325	370
"Institute of Technology, Sligo"	SG446	Applied Archaeology	295	315
"Institute of Technology, Sligo"	SG448	Forensic Investigation and Analysis	340	375
"Institute of Technology, Sligo"	SG449	Medical Biotechnology	315	370
"Institute of Technology, Tralee"	TL801	Animation, Visual Effects and Motion Design	250	315
"Institute of Technology, Tralee"	TL802	TV, Radio and New Media Broadcasting	275	315
"Institute of Technology, Tralee"	TL803	Music Technology	280	330
"Institute of Technology, Tralee"	TL804	Creative Writing for Digital Media	335	335
