Institution	Code	Course	EOS	Mid
"Trinity College Dublin"	TR033	Computer Science	465	509
"Trinity College Dublin"	TR034	Management Science and Information Systems Studies	577*	589
"Trinity College Dublin"	TR035	Theoretical Physics	566	590
"Trinity College Dublin"	TR038	Engineering with Management	499	542
"Trinity College Dublin"	TR039	Computer Science and Language	443	476
"Trinity College Dublin"	TR040	Middle Eastern and European Languages and Cultures	496	531
"Trinity College Dublin"	TR051	Medicine	#731*	742
"Trinity College Dublin"	TR052	Dental Science	589*	601
"Trinity College Dublin"	TR053	Physiotherapy	543	552
"Trinity College Dublin"	TR054	Occupational Therapy	509*	529
"Trinity College Dublin"	TR055	Radiation Therapy	488	514
"Trinity College Dublin"	TR056	Human Health and Disease	532	554
"Trinity College Dublin"	TR071	Science	498*	531
"Trinity College Dublin"	TR072	Pharmacy	543*	566
"Trinity College Dublin"	TR073	Human Genetics	543	578
"Trinity College Dublin"	TR074	Chemistry with Molecular Modelling	509	532
"Trinity College Dublin"	TR075	Medicinal Chemistry	509*	532
"Trinity College Dublin"	TR076	Nanoscience, Physics and Chemistry of Advanced Materials	542	579
"Trinity College Dublin"	TR077	Earth Sciences	473	488
"Trinity College Dublin"	TR080	Business Studies	544	566
"Trinity College Dublin"	TR081	Business, Economic and Social Studies (BESS)	520*	541
"Trinity College Dublin"	TR082	Computer Science and Business	509*	532
"Trinity College Dublin"	TR083	Sociology and Social Policy	487	498
"Trinity College Dublin"	TR084	Social Studies (Social Work)	440*	466
"Trinity College Dublin"	TR085	Business Studies and French	533*	545
"Trinity College Dublin"	TR086	Business Studies and German	487	499
"Trinity College Dublin"	TR087	Business Studies and Russian	478	492
"Trinity College Dublin"	TR089	Business Studies and Polish	422	465
"Trinity College Dublin"	TR090	Business Studies and Spanish	529	555
"Trinity College Dublin"	TR091	General Nursing (Meath and St James’s)	403	433
"Trinity College Dublin"	
"Trinity College Dublin"	TR093	General Nursing (Adelaide School of Nursing)	#396	408
"Trinity College Dublin"	TR095	Mental Health Nursing	370	390
"Trinity College Dublin"	TR097	Intellectual Disability Nursing	378*	388
"Trinity College Dublin"	TR911	Children`s and General Nursing (Integrated)	463	498
"Trinity College Dublin"	TR913	Midwifery	431	455
"University College Dublin (NUI)"	DN100	Architecture	486	520
"University College Dublin (NUI)"	DN120	Landscape Architecture	348	390
"University College Dublin (NUI)"	DN150	Engineering	489	542
"University College Dublin (NUI)"	DN200	Science	505	540
"University College Dublin (NUI)"	DN201	Computer Science	466	498
"University College Dublin (NUI)"	DN230	Actuarial and Financial Studies	577	590
"University College Dublin (NUI)"	DN250	Agricultural Science	454	486
"University College Dublin (NUI)"	DN252	Dairy Business	401	445
"University College Dublin (NUI)"	DN253	Agri-Environmental Sciences	408	423
"University College Dublin (NUI)"	DN261	Food Science	462	478
"University College Dublin (NUI)"	DN262	Human Nutrition	498	521
"University College Dublin (NUI)"	DN271	Forestry	292	349
"University College Dublin (NUI)"	DN272	Horticulture, Landscape and Sportsturf Management	228	351
"University College Dublin (NUI)"	DN300	Veterinary Medicine - Undergraduate Entry	#555*	588
"University College Dublin (NUI)"	DN301	Veterinary Medicine - Graduate Entry	N/A	
"University College Dublin (NUI)"	DN310	Veterinary Nursing	467	490
"University College Dublin (NUI)"	DN400	Medicine - Undergraduate Entry	#734	745
"University College Dublin (NUI)"	DN401	Medicine - Graduate Entry	59*	62
"University College Dublin (NUI)"	DN410	Radiography	498*	520
"University College Dublin (NUI)"	DN420	Physiotherapy	552	565
"University College Dublin (NUI)"	DN425	Health and Performance Science	496	510
"University College Dublin (NUI)"	DN430	Sport and Exercise Management	432	455
"University College Dublin (NUI)"	DN440	Biomedical, Health and Life Sciences	533	555
"University College Dublin (NUI)"	DN450	General Nursing	403	430
"University College Dublin (NUI)"	DN451	Children`s and General Nursing (Integrated)	467	500
"University College Dublin (NUI)"	DN452	Midwifery	462	487
"University College Dublin (NUI)"	DN453	Mental Health Nursing	359	381
"University College Dublin (NUI)"	DN500	BA Degree - joint honours	321	400
"University College Dublin (NUI)"	DN510	Economics	487	498
"University College Dublin (NUI)"	DN511	English	402	440
"University College Dublin (NUI)"	DN513	English with Film	411	451
"University College Dublin (NUI)"	DN514	Planning, Geography and Environment	355	399
"University College Dublin (NUI)"	DN515	History	388	445
"University College Dublin (NUI)"	DN519	Psychology	497	531
"University College Dublin (NUI)"	DN541	International Languages	450	495
"University College Dublin (NUI)"	DN550	Social Science	399	430
"University College Dublin (NUI)"	DN600	Law	521	548
"University College Dublin (NUI)"	DN610	Business and Law	521	554
"University College Dublin (NUI)"	DN650	Commerce	499	511
"University College Dublin (NUI)"	DN660	Commerce International	509*	531
"University College Dublin (NUI)"	DN670	Quantitative Business - Economics and Finance	589	601
"Dundalk Institute of Technology"	DK810	Accounting and Finance	300	361
"Dundalk Institute of Technology"	DK816	Business Studies	306	366
"Dundalk Institute of Technology"	DK817	Business Studies (Years 1 and 2 at Monaghan Institute)	326	373
"Dundalk Institute of Technology"	DK820	Computing in Games Development	310	371
"Dundalk Institute of Technology"	DK821	Computing	300	347
"Dundalk Institute of Technology"	DK830	Building Surveying	300	347
"Dundalk Institute of Technology"	DK843	Engineering (Common entry)		
"Dundalk Institute of Technology"	DK860	Applied Music		
"Dundalk Institute of Technology"	DK861	Digital Humanities	306	340
"Dundalk Institute of Technology"	DK862	Social Care	307	349
"Dundalk Institute of Technology"	DK863	Communications in Creative Media	306	382
"Dundalk Institute of Technology"	DK864	Film and Television Production	300*	341
"Dundalk Institute of Technology"	DK865	Production of Music and Audio	300	339
"Dundalk Institute of Technology"	DK870	General Nursing	388	399
"Dundalk Institute of Technology"	DK872	Intellectual Disability Nursing	332	346
"Dundalk Institute of Technology"	DK874	Psychiatric Nursing	356	367
"Dundalk Institute of Technology"	DK876	Early Childhood Studies	307	338
"Dundalk Institute of Technology"	DK877	Midwifery	419	449
"Dundalk Institute of Technology"	DK880	Health and Physical Activity	307	370
"Dundalk Institute of Technology"	DK881	Environmental Bioscience	300	350
"Dundalk Institute of Technology"	DK882	Agriculture (2 award options: Agriculture or Agri-Food Production)	319	378
"Galway-Mayo Institute of Technology"	GA181	Accounting	306	377
"Galway-Mayo Institute of Technology"	GA182	Business	290	338
"Galway-Mayo Institute of Technology"	GA183	Business Information Systems	300	367
"Galway-Mayo Institute of Technology"	GA184	Business in Marketing and Sales	300	337
"Galway-Mayo Institute of Technology"	GA185	Business in Finance and Economics	307	378
"Galway-Mayo Institute of Technology"	GA186	Business with Entrepreneurship	290	337
"Galway-Mayo Institute of Technology"	GA187	Business in Rural Enterprise and Agri-Business - Mountbellew Campus	281	308
"Galway-Mayo Institute of Technology"	GA281	Film and Documentary	320	378
"Galway-Mayo Institute of Technology"	GA282	Heritage Studies	235	289
"Galway-Mayo Institute of Technology"	GA283	Contemporary Art	253	338
"Galway-Mayo Institute of Technology"	GA284	Design	300	356
"Galway-Mayo Institute of Technology"	GA380	International Hotel Management	210	289
"Galway-Mayo Institute of Technology"	GA381	International Tourism Management	260	298
"Galway-Mayo Institute of Technology"	GA480	Construction Management	271	319
"Galway-Mayo Institute of Technology"	GA482	Quantity Surveying and Construction Economics	244	290
"Galway-Mayo Institute of Technology"	GA483	Architectural Technology	252	331
"Galway-Mayo Institute of Technology"	GA484	Civil Engineering	270	340
"Galway-Mayo Institute of Technology"	GA680	Mechanical Engineering	330	373
"Galway-Mayo Institute of Technology"	GA681	Energy Engineering	290	356
"Galway-Mayo Institute of Technology"	GA682	Biomedical Engineering	351	398
"Galway-Mayo Institute of Technology"	GA683	Agricultural Engineering	305	398
"Galway-Mayo Institute of Technology"	GA780	Applied Freshwater and Marine Biology	302	349
"Galway-Mayo Institute of Technology"	GA781	Applied Biology and Biopharmaceutical Science	315	357
"Galway-Mayo Institute of Technology"	GA782	Chemical and Pharmaceutical Science	307	357
"Galway-Mayo Institute of Technology"	GA783	Physics and Instrumentation	312	347
"Galway-Mayo Institute of Technology"	GA784	Science (Undenominated)	325	388
"Galway-Mayo Institute of Technology"	GA785	Medical Science	435	473
"Galway-Mayo Institute of Technology"	GA786	Forensic Science and Analysis	311	358
"Galway-Mayo Institute of Technology"	GA787	Computing in Software Development	297	348
"Galway-Mayo Institute of Technology"	GA788	Computing and Digital Media	300	326
"Galway-Mayo Institute of Technology"	GA789	Agriculture and Environmental Management - Mountbellew Campus	302	357
"Galway-Mayo Institute of Technology"	GA790	Sport and Exercise Science	380	408
"Galway-Mayo Institute of Technology"	GA791	Public Health Nutrition	380	415
"Galway-Mayo Institute of Technology"	GA880	General Nursing - Mayo Campus	387*	402
"Galway-Mayo Institute of Technology"	GA882	Psychiatric Nursing - Mayo Campus	353	367
"Galway-Mayo Institute of Technology"	GA885	Outdoor Education - Mayo Campus	235	291
"Galway-Mayo Institute of Technology"	GA886	Business - Mayo Campus (award option in Accounting)	235	278
"Galway-Mayo Institute of Technology"	GA889	Applied Social Care - Mayo Campus	300	339
"Galway-Mayo Institute of Technology"	GA980	Education (Design Graphics and Construction) - Letterfrack Campus	370	410
"Galway-Mayo Institute of Technology"	GA981	Furniture Design and Manufacture - Letterfrack Campus	270	328
"Galway-Mayo Institute of Technology"	GA982	Furniture and Wood Technology - Letterfrack Campus	244	320
"National University of Ireland, Galway"	GY101	Arts Joint Honours Degree	300	363
"National University of Ireland, Galway"	GY103	Arts (Public and Social Policy)	316	371
"National University of Ireland, Galway"	GY104	Arts (Psychology)	509	531
"National University of Ireland, Galway"	GY105	Arts (History)	311	360
"National University of Ireland, Galway"	GY107	Na Dána (Gaeilge agus Léann an Aistriúcháin)	305	358
"National University of Ireland, Galway"	GY109	Arts (Mathematics and Education)	403	455
"National University of Ireland, Galway"	GY110	Arts with Children’s Studies	389	420
"National University of Ireland, Galway"	GY111	Arts with Creative Writing	420	484
"National University of Ireland, Galway"	GY112	Arts with Film Studies	326	382
"National University of Ireland, Galway"	GY113	Arts with Human Rights	339	405
"National University of Ireland, Galway"	GY115	Arts with Performing Arts Studies	337	408
"National University of Ireland, Galway"	GY118	Arts (Drama, Theatre and Performance Studies)	400	451
"National University of Ireland, Galway"	GY119	Arts with Journalism	379	434
"National University of Ireland, Galway"	GY120	Arts (Child, Youth and Family: Policy and Practice)	306	327
"National University of Ireland, Galway"	GY121	Arts (Childrens Studies)	348	378
"National University of Ireland, Galway"	GY122	Na Dána (Cumarsáid agus Gaeilge)	340	419
"National University of Ireland, Galway"	GY123	BSc (Applied Social Sciences)	359	420
"National University of Ireland, Galway"	GY201	Commerce	402	433
"National University of Ireland, Galway"	GY202	Commerce (International) with French	476	519
"National University of Ireland, Galway"	GY203	Commerce (International) with German	476	506
"National University of Ireland, Galway"	GY204	Commerce (International) with Spanish	473	488
"National University of Ireland, Galway"	GY206	Business Information Systems	430	463
"National University of Ireland, Galway"	GY207	Commerce (Accounting)	444	487
"National University of Ireland, Galway"	GY208	Commerce (Gaeilge)	430	462
"National University of Ireland, Galway"	GY209	Commerce (Global Experience)	485	507
"National University of Ireland, Galway"	GY250	Corporate Law - Law subjects, Commerce subjects, optional language	392	410
"National University of Ireland, Galway"	GY251	Civil Law - Law subjects, Commerce subjects, optional language	430	462
"National University of Ireland, Galway"	GY261	Business Studies (Interview - International Hotel Management - Shannon)	#507	580
"National University of Ireland, Galway"	GY262	Commerce (Interview - International Hotel Management - Shannon)	#665	701
"National University of Ireland, Galway"	GY301	Science	400	452
"National University of Ireland, Galway"	GY303	Biomedical Science	521	543
"National University of Ireland, Galway"	GY304	Biotechnology	452	487
"National University of Ireland, Galway"	GY308	Environmental Science	400	424
"National University of Ireland, Galway"	GY309	Financial Mathematics and Economics	487	543
"National University of Ireland, Galway"	GY310	Marine Science	410	444
"National University of Ireland, Galway"	GY313	Environmental Health and Safety	311	351
"National University of Ireland, Galway"	GY314	Earth and Ocean Sciences	423	462
"National University of Ireland, Galway"	GY318	Biopharmaceutical Chemistry	487	509
"National University of Ireland, Galway"	GY319	Mathematical Science	455	505
"National University of Ireland, Galway"	GY320	Physics (Degree options: Applied, Astrophysics, Biomedical, Theoretical)	452	498
"National University of Ireland, Galway"	GY350	Computer Science and Information Technology	400	454
"National University of Ireland, Galway"	GY401	Engineering (Undenominated)	401	477
"National University of Ireland, Galway"	GY402	Civil Engineering	424	477
"National University of Ireland, Galway"	GY405	Mechanical Engineering	405	485
"National University of Ireland, Galway"	GY406	Electronic and Computer Engineering	444	487
"National University of Ireland, Galway"	GY408	Biomedical Engineering	480	535
"National University of Ireland, Galway"	GY410	Project and Construction Management	370	403
"National University of Ireland, Galway"	GY413	Energy Systems Engineering	468	477
"National University of Ireland, Galway"	GY414	Electrical and Electronic Engineering	423	452
"National University of Ireland, Galway"	GY501	Medicine (5 year/6 year and embedded PhD options) includes Mature Entry	#724*	728
"National University of Ireland, Galway"	GY502	Occupational Therapy	510	543
"National University of Ireland, Galway"	GY503	Speech and Language Therapy	510	542
"National University of Ireland, Galway"	GY504	Podiatric Medicine	413	452
"National University of Ireland, Galway"	
"National University of Ireland, Galway"	GY515	General Nursing (Galway and Portiuncula)	440	477
"National University of Ireland, Galway"	GY516	Psychiatric Nursing	397	418
"National University of Ireland, Galway"	GY517	Midwifery	424	440
"Letterkenny Institute of Technology"	LY108	Business - Accounting	308	351
"Letterkenny Institute of Technology"	LY118	Business	280	343
"Letterkenny Institute of Technology"	LY208	Law	270	298
"Letterkenny Institute of Technology"	LY218	Business - with French/Spanish/German/Irish	235	337
"Letterkenny Institute of Technology"	LY228	Sport & Exercise - award options:Performance/Physical Education	270	309
"Letterkenny Institute of Technology"	LY408	Design (common entry with 4 Degree Award options)	#246	313
"Letterkenny Institute of Technology"	LY508	Fire Safety Engineering	244	286
"Letterkenny Institute of Technology"	LY518	Quantity Surveying	282	338
"Letterkenny Institute of Technology"	LY528	Construction Management		
"Letterkenny Institute of Technology"	LY708	Computing	276	327
"Letterkenny Institute of Technology"	LY818	Science	300	378
"Letterkenny Institute of Technology"	LY908	General Nursing	369*	388
"Letterkenny Institute of Technology"	LY918	Psychiatric Nursing	317*	357
"Letterkenny Institute of Technology"	LY928	Intellectual Disability Nursing	270	316
"Letterkenny Institute of Technology"	LY968	Early Childhood Care, Health and Education	269	319
"Letterkenny Institute of Technology"	LY978	Health & Social Care	261	299
"Mary Immaculate College"	MI001	Contemporary & Applied Theatre Studies	316	390
"Mary Immaculate College"	MI002	Arts (offered in conjunction with the University of Limerick)	336	398
"Mary Immaculate College"	MI005	Education - Primary Teaching	465	498
"Mary Immaculate College"	MI006	Education - Primary Teaching - Gaeltacht Applicants	#430	476
"Mary Immaculate College"	MI007	Early Childhood Care and Education	367	408
"Mary Immaculate College"	MI008	Education and Psychology - Primary Teaching	552	565
"Mary Immaculate College"	MI009	Education, Business Studies and Accounting (Thurles Campus)	356	429
"Mary Immaculate College"	MI010	Education, Business Studies and Religious Studies (Thurles Campus)	319	357
"Mary Immaculate College"	MI011	Education, Irish and Religious Studies (Thurles Campus)	382	430
"Mary Immaculate College"	MI012	Education, Irish and Business Studies (Thurles Campus)	377	418
"Irish College of Humanities & Applied Sciences"	CI101	Counselling and Psychotherapy (Limerick)	192	267
"Limerick Institute of Technology"	LC110	Art and Design - Portfolio	#714	898
"Limerick Institute of Technology"	LC114	Design (Fashion Knitwear and Textiles - Portfolio)	#784	930
"Limerick Institute of Technology"	LC223	Law and Taxation	298	330
"Limerick Institute of Technology"	LC224	Business (Accounting and Finance)	307	366
"Limerick Institute of Technology"	LC225	Business (Marketing and Management)	316	357
"Limerick Institute of Technology"	LC226	Business (Enterprise and Innovation)	230	288
"Limerick Institute of Technology"	LC231	Business Technology	280	336
"Limerick Institute of Technology"	LC233	Software Development	279	319
"Limerick Institute of Technology"	LC234	Multimedia Programming and Design	244	285
"Limerick Institute of Technology"	LC236	Internet Systems Development	307	329
"Limerick Institute of Technology"	LC239	Computer Networks and Systems Management	339	382
"Limerick Institute of Technology"	LC241	Construction Management	262	326
"Limerick Institute of Technology"	LC242	Property Valuation and Management	301	340
"Limerick Institute of Technology"	LC243	Quantity Surveying	308	367
"Limerick Institute of Technology"	LC248	Built Environment (Undenominated)	316	349
"Limerick Institute of Technology"	LC252	Civil Engineering Management	263	311
"Limerick Institute of Technology"	LC265	Pharmaceutical and Forensic Analysis	356	392
"Limerick Institute of Technology"	LC266	Drug and Medicinal Product Analysis	316	347
"Limerick Institute of Technology"	LC275	Electrical Systems	272	309
"Limerick Institute of Technology"	LC292	Social Care Work	323	358
"Limerick Institute of Technology"	LC293	Business Studies with Travel and Tourism Management	262	309
"Limerick Institute of Technology"	
"Limerick Institute of Technology"	LC294	Business Studies with Event Management	261	312
"Limerick Institute of Technology"	LC295	Business Studies with Sports Management	270	299
"Limerick Institute of Technology"	LC297	Community Development	251	297
"Limerick Institute of Technology"	LC402	Social Care Work (Thurles)	284	306
"Limerick Institute of Technology"	LC408	Environmental and Natural Resource Management (Thurles)	273	368
"Limerick Institute of Technology"	LC411	Business (Marketing and Management - Thurles)	289	320
"Limerick Institute of Technology"	LC418	Computing - Games Design and Development (Thurles)	251	288
"Limerick Institute of Technology"	LC421	Business Studies with Sports Management (Thurles)	218	279
"Limerick Institute of Technology"	LC422	Sports Strength and Conditioning (Thurles)	300	338
"Limerick Institute of Technology"	LC502	Game Art and Design (Clonmel - Portfolio)	#837	903
"Limerick Institute of Technology"	LC513	Business (Clonmel)	251	279
"Limerick Institute of Technology"	LC517	Creative Media and Design (Clonmel)	246	303
"Limerick Institute of Technology"	LC518	Digital Animation Production (Clonmel - Portfolio)	#786	919
"University of Limerick"	LM002	Arts (offered in conjunction with Mary Immaculate College)	360	409
"University of Limerick"	LM020	Law and Accounting	444	477
"University of Limerick"	LM026	Performing Arts (Interview/Audition)	#303	404
"University of Limerick"	LM028	Criminal Justice	402	429
"University of Limerick"	LM029	Law Plus	473	506
"University of Limerick"	LM038	Psychology and Sociology	484	498
"University of Limerick"	LM039	Journalism and New Media	420	464
"University of Limerick"	LM040	European Studies	370	433
"University of Limerick"	LM044	Applied Languages	430	473
"University of Limerick"	LM050	Business Studies (optional French/German/Japanese stream)	419	455
"University of Limerick"	LM056	International Business	500	520
"University of Limerick"	LM058	Financial Mathematics	447	509
"University of Limerick"	LM063	Technology Management	371	399
"University of Limerick"	LM068	Food Science and Health	419	462
"University of Limerick"	LM076	Product Design and Technology	450	487
"University of Limerick"	LM077	Aeronautical Engineering	487	543
"University of Limerick"	LM082	Construction Management and Engineering	372	411
"University of Limerick"	LM089	Sport and Exercise Sciences	476	497
"University of Limerick"	LM090	Physical Education with concurrent Teacher Education	498	521
"University of Limerick"	LM092	Science with Teacher Ed (Biology with Phys or Chem or Ag Science)	479	509
"University of Limerick"	LM093	Equine Science	359	393
"University of Limerick"	LM094	Materials and Architectural Technology with Teacher Education	424	446
"University of Limerick"	LM095	Materials and Engineering Technology with Teacher Education	395	445
"University of Limerick"	LM096	Science with Teacher Ed (Physical Sciences with Chemistry and Physics)	414	445
"University of Limerick"	LM099	Architecture (Portfolio)	#420	462
"University of Limerick"	LM100	Physiotherapy	554	566
"University of Limerick"	LM101	Medicine (Graduate Entry)	54*	57
"University of Limerick"	LM102	Psychology	510	543
"University of Limerick"	LM103	Paramedic Studies	#401	429
"University of Limerick"	LM115	Chemical and Biochemical Engineering	465	520
"University of Limerick"	LM116	Engineering	443	498
"University of Limerick"	LM118	Electronic and Computer Engineering	413	499
"University of Limerick"	LM120	Aircraft Maintenance and Airworthiness Engineering	402	445
"University of Limerick"	LM121	Computing Technologies	344	410
"University of Limerick"	LM122	Creative Media and Interaction Design	338	403
"University of Limerick"	LM123	Biological and Chemical Sciences	413	456
"University of Limerick"	LM124	Mathematics	454	531
"University of Limerick"	LM125	Physics	477	532
"University of Limerick"	LM150	General Nursing	440	455
"University of Limerick"	LM152	Mental Health Nursing	388	414
"University of Limerick"	LM154	Intellectual Disability Nursing	398	435
"University of Limerick"	LM156	Midwifery	430	441
"Pontifical University, St Patrick's College"	MU001	Theology and Arts	301	328
"Pontifical University, St Patrick's College"	MU002	Theology	#888	
"Maynooth University"	MH001	Education - Primary Teaching (Froebel)	485	507
"Maynooth University"	MH002	Education - Primary Teaching - Gaeltacht Applicants (Froebel)	#566	566
"Maynooth University"	MH101	Arts	327	377
"Maynooth University"	MH102	Music Technology	321	392
"Maynooth University"	MH103	Music	#	367
"Maynooth University"	MH106	Psychology - 3 year	484	496
"Maynooth University"	MH107	Social Science	366	391
"Maynooth University"	MH108	European Studies	336	409
"Maynooth University"	MH109	Media Studies (3 options)	327	368
"Maynooth University"	MH116	Community and Youth Work (Full-Time)	#	309
"Maynooth University"	MH201	Science	360	412
"Maynooth University"	MH202	Biotechnology	420	436
"Maynooth University"	MH204	Physics with Astrophysics	423	460
"Maynooth University"	MH206	Theoretical Physics and Mathematics	488	555
"Maynooth University"	MH208	Biological and Biomedical Sciences	440	467
"Maynooth University"	MH209	Psychology (through Science)	463	477
"Maynooth University"	MH210	Pharmaceutical and Biomedical Chemistry	444	466
"Maynooth University"	MH212	Science (with Education) or Mathematics (with Education)	441	473
"Maynooth University"	MH304	Engineering	362	412
"Maynooth University"	MH305	Product Design	360	415
"Maynooth University"	MH306	Robotics and Intelligent Devices	350	404
"Maynooth University"	MH401	Finance (3 options)	351	405
"Maynooth University"	MH403	Accounting and Finance	400	433
"Maynooth University"	MH404	Business (4 options)	405	430
"Maynooth University"	MH405	Equine Business	357	388
"Maynooth University"	MH407	Business and Accounting	400	444
"Maynooth University"	MH411	Entrepreneurship	356	388
"Maynooth University"	MH501	LLB Law - four year Single Major Law programme	440	463
"Maynooth University"	MH502	Law (5 options)	413	447
"Maynooth University"	MH601	Computer Science through Arts	331	359
"Maynooth University"	MH602	Computer Science through Science	340	382
"Maynooth University"	MH603	Computational Thinking – (Computer Science, Mathematics and Philosophy	509	567
"Maynooth University"	MH801	Early Childhood - Teaching and Learning (part-time)	356	367
"Maynooth University"	MH802	Community and Youth Work (part-time, in service)	#888	
"Maynooth University"	MH803	Local or Community Studies (part-time, evening) - Mature Students only	888	
"Maynooth University"	MH901	Arts - Full time (Kilkenny Campus - First year only)	AQA	290
"St. Angela's College"	AS001	Education, Home Economics and Biology with concurrent Teacher Ed	473*	499
"St. Angela's College"	AS002	Education, Home Economics and Religious Ed with concurrent Teacher Ed	419*	442
"St. Angela's College"	AS003	Education, Home Economics and Irish – with concurrent Teacher Ed	398	430
"St. Angela's College"	AS004	Education, Home Economics and Economics with concurrent Teacher Ed	411*	424
"St. Angela's College"	AS051	Nutrition, Food and Business Management	243	357
"St. Angela's College"	AS110	General Nursing	387*	401
"St. Angela's College"	AS130	Intellectual Disability Nursing	307*	347
"Institute of Technology, Sligo"	SG141	Business	253	327
"Institute of Technology, Sligo"	SG142	Business in International Marketing and Sales with French	282	383
"Institute of Technology, Sligo"	SG143	Business in International Marketing and Sales with German	272	311
"Institute of Technology, Sligo"	SG144	Business in International Marketing and Sales with Spanish	243	336
"Institute of Technology, Sligo"	SG146	Accounting	278	382
"Institute of Technology, Sligo"	SG147	Sport with Business	278	317
"Institute of Technology, Sligo"	SG148	Tourism with Event Management	252	296
"Institute of Technology, Sligo"	SG149	Business in Finance and Investment	243	300
"Institute of Technology, Sligo"	SG241	Performing Arts	267	291
"Institute of Technology, Sligo"	SG242	Early Childhood Care and Education	278	299
"Institute of Technology, Sligo"	SG243	Social Care Practice	317	347
"Institute of Technology, Sligo"	SG244	Fine Art (Interview)	#356	371
"Institute of Technology, Sligo"	SG245	Creative Design	264	296
"Institute of Technology, Sligo"	SG246	Computing	283	336
"Institute of Technology, Sligo"	SG247	English and Psychology	297	346
"Institute of Technology, Sligo"	SG248	Sociology and Politics	217	289
"Institute of Technology, Sligo"	SG249	Writing and Literature	298	359
"Institute of Technology, Sligo"	SG342	Civil Engineering	403	445
"Institute of Technology, Sligo"	SG343	Quantity Surveying	254	309
"Institute of Technology, Sligo"	SG345	Architectural Design	290	348
"Institute of Technology, Sligo"	SG440	Agri-Food Science	307	348
"Institute of Technology, Sligo"	SG441	Environmental Science	282	370
"Institute of Technology, Sligo"	SG442	Occupational Safety and Health	295	319
"Institute of Technology, Sligo"	SG443	Human Nutrition	388	424
"Institute of Technology, Sligo"	SG444	Science Undenominated	290	328
"Institute of Technology, Sligo"	SG445	Pharmaceutical Science with Drug Development	318	371
"Institute of Technology, Sligo"	SG446	Applied Archaeology	326	344
"Institute of Technology, Sligo"	SG447	Health Science and Physical Activity	321	358
"Institute of Technology, Sligo"	SG448	Forensic Investigation and Analysis	341	403
"Institute of Technology, Sligo"	SG449	Medical Biotechnology	336	388
"Institute of Technology, Tralee"	TL801	Animation Visual Effects and Motion Design	252	313
"Institute of Technology, Tralee"	TL802	TV, Radio and New Media Broadcasting	288	317
"Institute of Technology, Tralee"	TL803	Music Technology	253	297
"Institute of Technology, Tralee"	TL805	Information Systems Management	348	422
"Institute of Technology, Tralee"	TL810	Computing with Software Development	320	381
"Institute of Technology, Tralee"	TL811	Computing with Games Development	317	327
"Institute of Technology, Tralee"	TL812	Computing with Media Development	390	495
"Institute of Technology, Tralee"	TL820	Travel and Tourism Management	341	347
"Institute of Technology, Tralee"	TL831	Business Studies (Major Specialism in: Accounting or Marketing)	307	358
"Institute of Technology, Tralee"	TL844	Agricultural Engineering	320	373
"Institute of Technology, Tralee"	TL845	Civil Engineering	327	349
"Institute of Technology, Tralee"	TL847	Manufacturing Engineering	337	360
"Institute of Technology, Tralee"	TL848	Agricultural Science	346	379
"Institute of Technology, Tralee"	TL851	Wildlife Biology	300	368
"Institute of Technology, Tralee"	TL855	Pharmaceutical Science	346	371
"Institute of Technology, Tralee"	TL858	Veterinary Bioscience	386	420
"Institute of Technology, Tralee"	TL871	Health and Leisure	297	347
"Institute of Technology, Tralee"	TL872	Health and Leisure with Massage	308	349
"Institute of Technology, Tralee"	TL880	Early Childhood Care and Education	307	336
"Institute of Technology, Tralee"	TL881	Social Care	322	356
"Institute of Technology, Tralee"	TL890	General Nursing and Mature Applicants	408	430
"Institute of Technology, Tralee"	TL891	Mental Health Nursing and Mature Applicants	367*	387
"Waterford Institute of Technology"	WD025	Construction Management and Engineering	264	327
"Waterford Institute of Technology"	WD027	Music	#275	370
"Waterford Institute of Technology"	WD028	Applied Computing	300	351
"Waterford Institute of Technology"	WD048	Business	278	346
"Waterford Institute of Technology"	WD084	Accounting	296	370
"Waterford Institute of Technology"	WD085	Mechanical and Manufacturing Engineering	288	327
"Waterford Institute of Technology"	WD086	Electronic Engineering	352	444
"Waterford Institute of Technology"	WD091	Hospitality Management	279	345
"Waterford Institute of Technology"	WD116	General Nursing	402	426
"Waterford Institute of Technology"	WD117	Psychiatric Nursing	350	368
"Waterford Institute of Technology"	WD120	Intellectual Disability Nursing	337	356
"Waterford Institute of Technology"	WD124	Health Promotion	296	347
"Waterford Institute of Technology"	WD125	Exercise and Health Studies	273	316
"Waterford Institute of Technology"	WD134	International Business	284	359
"Waterford Institute of Technology"	WD137	Design (Visual Communications)	271	331
"Waterford Institute of Technology"	WD140	Laws	288	344
"Waterford Institute of Technology"	WD144	Architecture	287	391
"Waterford Institute of Technology"	WD147	Pharmaceutical Science	337	391
"Waterford Institute of Technology"	WD148	Tourism Marketing	261	270
"Waterford Institute of Technology"	WD149	Early Childhood Studies	288	336
"Waterford Institute of Technology"	WD150	Criminal Justice Studies	278	316
"Waterford Institute of Technology"	WD152	Visual Art	264	339
"Waterford Institute of Technology"	WD160	Finance and Investment	310	390
"Waterford Institute of Technology"	WD161	Computer Forensics and Security	297	352
"Waterford Institute of Technology"	WD162	Quantity Surveying	287	339
"Waterford Institute of Technology"	WD163	Psychology	367	410
"Waterford Institute of Technology"	WD168	Entertainments Systems	255	328
